STATION,STATION_NAME,DATE,DLY-PRCP-25PCTL,DLY-PRCP-50PCTL,DLY-PRCP-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100830,4,17,50,619,0,3539,0,462,292,118,55,0,0,0,0,0,0,0,0,0,803,182,894,712,23,43,36,26
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100831,4,17,50,639,0,3559,0,458,288,116,54,0,0,0,0,0,0,0,0,0,802,182,893,712,23,43,36,26
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100901,4,17,50,17,0,3576,0,454,285,115,53,0,0,0,0,0,0,0,0,0,802,181,892,711,23,43,36,27
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100902,4,17,49,35,0,3594,0,449,281,113,53,0,0,0,0,0,0,0,0,0,801,181,891,710,24,44,36,27
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100903,4,17,49,53,0,3612,0,445,277,112,52,0,0,0,0,0,0,0,0,0,800,181,891,709,24,44,37,28
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100904,4,17,49,70,0,3629,0,441,274,111,52,0,0,0,0,0,0,0,0,0,799,181,890,708,24,44,37,28
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100905,4,17,49,87,0,3646,0,436,270,110,51,0,0,0,0,0,0,0,0,0,798,181,889,707,24,44,37,29
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100906,4,17,49,104,0,3663,0,431,267,109,50,0,0,0,0,0,0,0,0,0,797,181,888,706,25,45,37,29
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100907,4,17,49,120,0,3679,0,426,263,107,49,0,0,0,0,0,0,0,0,0,796,181,887,705,25,45,37,30
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100908,4,17,49,137,0,3696,0,422,260,106,48,0,0,0,0,0,0,0,0,0,795,181,886,704,26,45,37,31
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100909,4,17,50,152,0,3711,0,417,257,105,48,0,0,0,0,0,0,0,0,0,794,181,884,703,26,46,38,31
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100910,4,17,50,167,0,3726,0,412,254,103,47,0,0,0,0,0,0,0,0,0,792,181,883,702,27,46,38,32
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100911,4,17,50,182,0,3741,0,408,250,102,46,0,0,0,0,0,0,0,0,0,791,182,882,700,27,46,38,33
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100912,4,17,50,197,0,3756,0,404,248,101,45,0,0,0,0,0,0,0,0,0,790,182,881,699,28,47,38,34
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100913,4,17,51,211,0,3770,0,400,246,100,45,0,0,0,0,0,0,0,0,0,788,182,879,697,28,47,39,35
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100914,4,17,51,226,0,3785,0,396,243,100,44,0,0,0,0,0,0,0,0,0,787,182,878,696,29,48,39,36
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100915,4,16,51,240,0,3799,0,391,240,99,44,0,0,0,0,0,0,0,0,0,785,183,877,694,30,48,39,37
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100916,4,16,52,254,0,3813,0,386,237,98,43,0,0,0,0,0,0,0,0,0,784,183,875,692,31,48,40,38
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100917,4,16,52,268,0,3827,0,382,235,97,43,0,0,0,0,0,0,0,0,0,782,183,874,690,32,49,40,40
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100918,4,16,52,282,0,3841,0,377,232,95,42,0,0,0,0,0,0,0,0,0,780,184,872,688,32,49,41,41
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100919,4,16,52,297,0,3856,0,372,228,94,41,0,0,0,0,0,0,0,0,0,778,184,870,686,33,50,41,42
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100920,4,16,52,312,0,3871,0,367,225,92,41,0,0,0,0,0,0,0,0,0,776,185,869,684,34,51,42,44
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100921,4,16,52,324,0,3883,0,362,222,90,40,0,0,0,0,0,0,0,0,0,774,185,867,682,36,51,42,45
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100922,4,16,51,337,0,3896,0,357,219,89,39,0,0,0,0,0,0,0,0,0,772,186,865,680,37,52,43,47
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100923,4,16,51,351,0,3910,0,352,216,87,38,0,0,0,0,0,0,0,0,0,770,186,863,677,38,52,43,48
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100924,4,16,51,364,0,3923,0,347,212,86,38,0,0,0,0,0,0,0,0,0,768,187,861,675,39,53,44,50
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100925,4,16,51,377,0,3936,0,342,209,84,37,0,0,0,0,0,0,0,0,0,766,187,860,672,40,54,44,51
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100926,4,16,51,390,0,3949,0,337,206,83,36,0,0,0,0,0,0,0,0,0,764,188,858,670,41,54,45,53
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100927,4,16,51,404,0,3963,0,331,202,82,36,0,0,0,0,0,0,0,0,0,761,189,856,667,42,55,45,54
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100928,4,16,51,417,0,3976,0,326,199,80,35,0,0,0,0,0,0,0,0,0,759,190,854,664,43,55,46,55
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100929,4,16,51,430,0,3989,0,321,195,79,34,0,0,0,0,0,0,0,0,0,756,190,851,661,44,56,46,57
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20100930,4,16,51,442,0,4001,0,316,192,78,33,0,0,0,0,0,0,0,0,0,754,191,849,658,45,56,47,58
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101001,4,16,52,14,0,4015,0,311,189,77,33,0,0,0,0,0,0,0,0,0,751,192,847,655,46,57,48,60
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101002,4,16,52,27,0,4028,0,306,185,76,32,0,0,0,0,0,0,0,0,0,749,193,845,652,47,57,48,62
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101003,4,16,51,40,0,4041,0,301,182,74,31,0,0,0,0,0,0,0,0,0,746,194,843,649,48,58,49,63
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101004,4,15,51,52,0,4053,0,296,178,73,31,0,0,0,0,0,0,0,0,0,743,195,841,646,49,58,49,65
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101005,4,15,51,65,0,4066,0,291,174,72,30,0,0,0,0,0,0,0,0,0,740,196,838,643,50,59,50,66
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101006,4,15,51,76,0,4077,0,287,171,70,30,0,0,0,0,0,0,0,0,0,738,197,836,639,52,60,50,67
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101007,4,15,50,88,0,4089,0,282,167,69,29,0,0,0,0,0,0,0,0,0,735,198,834,636,53,60,51,69
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101008,4,15,50,100,0,4101,0,277,163,67,29,0,0,0,0,0,0,0,0,0,732,199,831,633,54,61,52,70
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101009,4,14,49,111,0,4112,0,272,159,66,28,0,0,0,0,0,0,0,0,0,729,200,829,629,55,61,52,72
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101010,4,14,49,121,0,4122,0,266,155,64,27,0,0,0,0,0,0,0,0,0,726,201,827,626,56,62,53,73
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101011,4,14,48,131,0,4132,0,261,151,63,26,0,0,0,0,0,0,0,0,0,724,202,825,622,57,62,54,74
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101012,4,14,48,140,0,4141,0,255,147,61,26,0,0,0,0,0,0,0,0,0,721,203,822,619,58,62,54,76
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101013,4,14,47,150,0,4151,0,250,143,59,25,0,0,0,0,0,0,0,0,0,718,204,820,616,59,63,55,77
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101014,4,14,46,160,0,4161,0,245,140,58,24,0,0,0,0,0,0,0,0,0,715,205,818,612,60,63,55,78
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101015,4,14,46,169,0,4170,0,240,136,56,24,0,0,0,0,0,0,0,0,0,712,207,815,609,61,64,56,79
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101016,3,14,45,179,0,4180,0,236,133,55,23,0,0,0,0,0,0,0,0,0,709,208,813,605,61,64,56,80
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101017,3,14,45,188,0,4189,0,232,130,54,23,0,0,0,0,0,0,0,0,0,706,209,811,602,62,64,57,81
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101018,3,14,45,196,0,4197,0,228,127,53,22,0,0,0,0,0,0,0,0,0,703,210,808,598,63,64,58,81
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101019,3,13,44,205,0,4206,0,224,124,52,22,0,0,0,0,0,0,0,0,0,700,211,806,595,63,65,58,82
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101020,3,13,44,213,0,4214,0,221,122,52,22,0,0,0,0,0,0,0,0,0,697,213,804,591,64,65,59,83
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101021,3,13,44,220,0,4221,0,217,119,51,21,0,0,0,0,0,0,0,0,0,694,214,801,588,65,65,59,83
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101022,3,13,45,228,0,4229,0,214,117,50,21,0,0,0,0,0,0,0,0,0,692,215,799,584,65,65,60,84
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101023,3,13,44,235,0,4236,0,211,115,50,21,0,0,0,0,0,0,0,0,0,689,216,797,581,66,66,60,85
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101024,3,13,45,241,0,4242,0,209,113,49,21,0,0,0,0,0,0,0,0,0,686,217,795,577,66,66,61,85
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101025,3,13,45,248,0,4249,0,207,112,49,21,0,0,0,0,0,0,0,0,0,683,218,792,574,67,66,61,86
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101026,3,13,45,255,0,4256,0,205,111,49,21,0,0,0,0,0,0,0,0,0,680,219,790,571,67,66,62,86
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101027,3,13,45,261,0,4262,0,203,110,48,21,0,0,0,0,0,0,0,0,0,678,221,788,567,68,67,63,87
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101028,3,13,45,268,0,4269,0,202,109,48,22,0,0,0,0,0,0,0,0,0,675,222,786,564,69,67,63,87
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101029,3,13,45,275,0,4276,0,200,107,48,22,0,0,0,0,0,0,0,0,0,672,223,783,561,69,67,64,88
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101030,3,12,45,281,0,4282,0,199,107,48,22,0,0,0,0,0,0,0,0,0,669,224,781,558,70,67,64,89
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101031,4,12,45,288,0,4289,0,197,106,47,22,0,0,0,0,0,0,0,0,0,667,225,779,554,70,68,65,89
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101101,4,12,44,7,0,4296,0,196,105,47,22,0,0,0,0,0,0,0,0,0,664,225,777,551,71,68,66,90
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101102,4,12,44,14,0,4303,0,196,105,47,21,0,0,0,0,0,0,0,0,0,661,226,775,548,71,68,66,90
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101103,4,12,44,21,0,4310,0,195,105,46,22,0,0,0,0,0,0,0,0,0,659,227,772,545,72,69,67,91
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101104,4,13,44,27,0,4316,0,194,105,46,22,0,0,0,0,0,0,0,0,0,656,228,770,542,73,69,67,92
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101105,4,13,44,34,0,4323,0,193,105,46,22,0,0,0,0,0,0,0,0,0,654,229,768,539,73,69,68,92
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101106,4,13,44,41,0,4330,0,192,105,46,22,0,0,0,0,0,0,0,0,0,651,230,766,536,74,70,68,93
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101107,4,13,44,49,0,4338,0,192,105,46,22,0,0,0,0,0,0,0,0,0,648,230,764,533,74,70,68,93
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101108,4,13,44,56,0,4345,0,192,105,46,22,0,0,0,0,0,0,0,0,0,646,231,761,530,74,70,69,94
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101109,4,13,44,63,0,4352,0,192,106,45,22,0,0,0,0,0,0,0,0,0,643,232,759,528,75,71,69,94
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101110,4,13,44,71,0,4360,0,193,106,45,22,0,0,0,0,0,0,0,0,0,641,232,757,525,75,71,70,95
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101111,4,13,44,78,0,4367,0,193,107,45,22,0,0,0,0,0,0,0,0,0,638,233,755,522,76,71,70,95
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101112,4,13,44,85,0,4374,0,194,108,45,22,0,0,0,0,0,0,0,0,0,636,233,752,519,76,71,71,96
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101113,4,13,44,92,0,4381,0,194,109,45,22,0,0,0,0,0,0,0,0,0,633,234,750,517,77,72,71,96
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101114,4,13,43,99,0,4388,0,195,110,45,22,0,0,0,0,0,0,0,0,0,631,234,748,514,77,72,72,97
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101115,4,13,43,105,0,4394,0,196,111,45,22,0,0,0,0,0,0,0,0,0,628,234,746,511,78,72,72,97
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101116,4,13,44,112,0,4401,0,198,112,45,22,0,0,0,0,0,0,0,0,0,626,235,743,509,78,72,72,98
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101117,4,13,44,119,0,4408,0,199,113,45,22,0,0,0,0,0,0,0,0,0,623,235,741,506,79,72,73,98
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101118,4,13,44,125,0,4414,0,200,115,45,22,0,0,0,0,0,0,0,0,0,621,235,739,503,79,72,73,99
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101119,4,13,44,132,0,4421,0,202,116,46,22,0,0,0,0,0,0,0,0,0,619,235,736,501,79,72,73,99
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101120,4,13,43,138,0,4427,0,204,118,46,22,0,0,0,0,0,0,0,0,0,616,235,734,498,80,72,74,100
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101121,4,14,43,145,0,4434,0,205,119,46,22,0,0,0,0,0,0,0,0,0,614,236,732,496,80,72,74,100
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101122,4,14,43,151,0,4440,0,207,121,46,22,0,0,0,0,0,0,0,0,0,611,236,729,494,81,72,75,100
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101123,4,14,43,157,0,4446,0,208,122,46,21,0,0,0,0,0,0,0,0,0,609,236,727,491,81,73,75,101
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101124,4,14,42,164,0,4453,0,210,123,46,21,0,0,0,0,0,0,0,0,0,607,236,724,489,82,73,75,101
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101125,4,14,42,171,0,4460,0,211,125,46,21,0,0,0,0,0,0,0,0,0,604,236,722,486,82,73,76,102
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101126,4,14,41,177,0,4466,0,212,126,45,21,0,0,0,0,0,0,0,0,0,602,236,720,484,83,73,76,102
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101127,4,14,41,184,0,4473,0,214,128,46,20,0,0,0,0,0,0,0,0,0,599,236,717,482,83,73,77,103
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101128,4,15,42,191,0,4480,0,215,129,46,20,0,0,0,0,0,0,0,0,0,597,236,715,479,83,73,77,103
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101129,4,15,42,198,0,4487,0,217,131,46,20,0,0,0,0,0,0,0,0,0,595,236,713,477,84,73,78,103
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101130,4,15,42,206,0,4495,0,218,132,46,20,0,0,0,0,0,0,0,0,0,592,236,710,475,84,73,78,103
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101201,4,15,42,7,0,4502,0,218,133,46,20,0,0,0,0,0,0,0,0,0,590,236,708,472,84,73,79,103
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101202,4,15,42,14,0,4509,0,219,134,47,20,0,0,0,0,0,0,0,0,0,588,235,706,470,85,73,80,103
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101203,4,15,42,22,0,4517,0,220,135,47,20,0,0,0,0,0,0,0,0,0,586,235,703,468,85,73,80,104
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101204,4,15,42,29,0,4524,0,222,136,47,20,0,0,0,0,0,0,0,0,0,583,235,701,466,86,73,81,104
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101205,4,15,42,37,0,4532,0,223,138,47,20,0,0,0,0,0,0,0,0,0,581,235,699,464,86,73,82,104
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101206,4,15,42,45,0,4540,0,224,139,48,20,0,0,0,0,0,0,0,0,0,579,235,696,461,87,73,83,104
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101207,4,16,43,52,0,4547,0,225,141,48,20,0,0,0,0,0,0,0,0,0,577,235,694,459,87,73,84,104
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101208,4,16,43,59,0,4554,0,226,142,49,20,0,0,0,0,0,0,0,0,0,575,235,692,457,88,73,84,104
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101209,4,16,44,67,0,4562,0,227,143,50,20,0,0,0,0,0,0,0,0,0,573,235,690,455,88,73,85,104
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101210,4,16,44,74,0,4569,0,228,144,50,20,0,0,0,0,0,0,0,0,0,571,235,688,453,88,73,86,104
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101211,4,16,44,82,0,4577,0,229,145,51,21,0,0,0,0,0,0,0,0,0,569,235,686,451,89,74,87,104
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101212,4,16,44,90,0,4585,0,230,146,51,21,0,0,0,0,0,0,0,0,0,567,235,684,449,89,74,87,104
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101213,4,16,44,98,0,4593,0,230,146,51,21,0,0,0,0,0,0,0,0,0,565,235,682,447,90,74,88,105
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101214,4,16,44,105,0,4600,0,231,146,51,21,0,0,0,0,0,0,0,0,0,563,235,680,446,90,74,89,105
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101215,4,16,44,113,0,4608,0,231,146,51,21,0,0,0,0,0,0,0,0,0,561,235,678,444,91,75,90,105
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101216,4,16,44,120,0,4615,0,232,146,52,21,0,0,0,0,0,0,0,0,0,559,235,676,442,91,75,91,106
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101217,4,16,44,127,0,4622,0,232,146,52,21,0,0,0,0,0,0,0,0,0,558,235,675,440,92,75,91,106
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101218,4,16,44,135,0,4630,0,232,146,52,21,0,0,0,0,0,0,0,0,0,556,235,673,439,92,75,92,107
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101219,4,15,44,143,0,4638,0,233,146,52,21,0,0,0,0,0,0,0,0,0,554,235,672,437,93,76,92,107
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101220,4,15,44,151,0,4646,0,233,146,52,22,0,0,0,0,0,0,0,0,0,553,235,670,435,93,76,93,107
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101221,4,15,44,160,0,4655,0,233,146,52,22,0,0,0,0,0,0,0,0,0,551,235,669,434,93,76,93,108
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101222,4,15,44,168,0,4663,0,234,146,53,22,0,0,0,0,0,0,0,0,0,550,235,667,433,94,77,94,108
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101223,4,15,44,176,0,4671,0,235,146,53,23,0,0,0,0,0,0,0,0,0,549,235,666,431,94,77,94,108
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101224,4,15,44,184,0,4679,0,235,146,53,23,0,0,0,0,0,0,0,0,0,547,235,665,430,94,77,95,109
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101225,4,15,45,192,0,4687,0,236,146,54,24,0,0,0,0,0,0,0,0,0,546,235,664,429,95,78,95,109
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101226,4,15,45,200,0,4695,0,236,146,54,24,0,0,0,0,0,0,0,0,0,545,235,663,428,95,78,96,109
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101227,4,15,45,207,0,4702,0,236,146,54,24,0,0,0,0,0,0,0,0,0,544,235,662,427,95,78,96,109
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101228,4,15,45,215,0,4710,0,237,147,55,25,0,0,0,0,0,0,0,0,0,543,236,661,426,95,79,96,109
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101229,4,15,45,222,0,4717,0,239,147,55,25,0,0,0,0,0,0,0,0,0,542,236,660,425,95,79,96,109
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101230,4,15,46,230,0,4725,0,240,148,56,26,0,0,0,0,0,0,0,0,0,542,236,660,424,95,79,96,109
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20101231,4,15,46,238,0,4733,0,242,149,57,27,0,0,0,0,0,0,0,0,0,541,236,659,423,95,79,96,109
