STATION,STATION_NAME,DATE,DLY-PRCP-25PCTL,DLY-PRCP-50PCTL,DLY-PRCP-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,*,*,*,*,*,*,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100101,6,23,65,9,0,9,0,188,130,57,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,160,643,484,45,72,68,45
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100102,6,24,65,18,0,18,0,188,131,57,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,160,644,484,46,72,69,45
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100103,6,24,66,27,0,27,0,189,132,58,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,160,644,484,46,72,69,45
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100104,7,24,66,36,0,36,0,189,132,58,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,160,644,485,46,72,69,45
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100105,7,24,66,45,0,45,0,188,132,58,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,160,645,485,46,72,69,45
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106,7,24,66,54,0,54,0,188,132,58,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,160,645,485,46,72,69,45
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107,7,24,66,62,0,62,0,188,132,58,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,160,645,486,46,72,70,45
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108,7,25,66,71,0,71,0,187,132,58,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,160,646,486,46,72,70,45
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109,7,25,66,80,0,80,0,187,133,58,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,160,646,486,46,72,70,45
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100110,7,25,66,90,0,90,0,187,133,58,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,160,646,486,46,72,70,45
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100111,7,25,66,99,0,99,0,187,134,58,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,160,646,487,46,72,70,45
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100112,8,25,66,108,0,108,0,187,134,58,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,159,646,487,46,72,70,45
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100113,8,25,66,117,0,117,0,187,135,58,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,159,647,487,47,72,70,44
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100114,8,25,65,126,0,126,0,188,135,58,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,159,647,488,47,72,70,44
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100115,8,25,65,135,0,135,0,188,136,58,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,159,647,488,47,72,71,44
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100116,8,25,65,144,0,144,0,189,137,58,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,159,647,488,47,72,71,44
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100117,8,25,65,153,0,153,0,189,138,58,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,159,647,488,47,72,71,44
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100118,8,25,65,161,0,161,0,190,139,58,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,159,647,489,47,72,71,43
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100119,8,25,64,170,0,170,0,191,140,59,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,158,647,489,47,71,71,43
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100120,9,25,64,178,0,178,0,192,141,59,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,158,647,489,47,71,71,43
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100121,9,25,64,186,0,186,0,194,143,59,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,158,647,489,47,71,71,43
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100122,9,25,63,194,0,194,0,195,144,60,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,157,647,490,47,70,71,43
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100123,9,25,63,202,0,202,0,196,145,60,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,157,647,490,47,70,71,43
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100124,9,26,63,211,0,211,0,197,146,61,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,157,647,490,47,70,71,43
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100125,9,26,63,219,0,219,0,198,148,61,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,156,647,490,47,70,71,43
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100126,9,26,63,227,0,227,0,200,149,62,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,156,646,491,47,70,71,42
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100127,9,26,62,235,0,235,0,201,150,62,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,155,646,491,47,70,71,42
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100128,9,26,62,243,0,243,0,202,151,63,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,155,646,491,47,69,71,42
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100129,9,26,62,252,0,252,0,204,152,63,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,154,646,492,47,69,71,42
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100130,9,26,62,261,0,261,0,205,153,64,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,154,646,492,47,69,71,42
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100131,9,26,62,271,0,271,0,206,154,65,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,153,646,492,47,69,71,42
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100201,10,26,62,10,0,281,0,208,155,65,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,153,645,493,47,69,71,42
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100202,10,26,62,20,0,291,0,209,157,66,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,152,645,493,47,69,71,42
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100203,10,26,61,31,0,302,0,212,159,67,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,152,645,493,47,69,71,42
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100204,10,26,61,42,0,313,0,214,161,68,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,151,645,494,47,69,71,41
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100205,10,27,61,53,0,324,0,217,163,69,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,150,644,494,47,69,71,41
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100206,10,27,61,64,0,335,0,220,165,70,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,150,644,495,47,69,71,41
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100207,10,26,61,75,0,346,0,222,167,71,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,149,644,495,47,69,72,41
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100208,10,26,60,87,0,358,0,225,168,71,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,148,644,496,47,69,72,41
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100209,9,26,60,98,0,369,0,226,169,72,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,147,644,496,47,69,72,41
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100210,9,26,60,109,0,380,0,228,170,72,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,147,643,497,47,69,72,41
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100211,9,26,60,121,0,392,0,229,170,73,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,146,643,497,47,69,72,41
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100212,9,26,60,133,0,404,0,230,171,73,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,145,643,498,47,69,71,41
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100213,9,26,60,145,0,416,0,231,171,73,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,144,643,499,47,68,71,41
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100214,9,25,59,157,0,428,0,232,171,73,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,144,643,499,47,68,71,41
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100215,8,25,59,170,0,441,0,232,171,73,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,143,643,500,47,68,71,41
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100216,8,25,59,183,0,454,0,233,171,73,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,142,643,501,46,68,70,40
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100217,8,25,59,196,0,467,0,233,170,72,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,141,642,501,46,67,70,40
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100218,8,25,59,208,0,479,0,233,170,72,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,140,642,502,46,67,70,40
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100219,8,24,59,221,0,492,0,233,170,72,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,140,642,503,46,67,69,40
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100220,8,24,59,234,0,505,0,233,169,71,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,139,642,503,45,66,69,40
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100221,8,24,59,247,0,518,0,232,168,71,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,138,642,504,45,66,68,40
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100222,7,24,58,259,0,530,0,231,167,70,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,137,642,505,45,66,68,40
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100223,7,23,58,270,0,541,0,230,166,69,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,136,642,505,45,65,67,40
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100224,7,23,58,282,0,553,0,229,165,68,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,136,642,506,44,65,67,39
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100225,7,23,57,293,0,564,0,228,163,68,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,135,642,507,44,64,66,39
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100226,7,22,57,304,0,575,0,227,162,67,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,134,642,507,44,64,66,39
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100227,7,22,57,315,0,586,0,226,160,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,134,642,508,44,63,66,39
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100228,6,22,56,325,0,596,0,225,159,65,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,133,642,509,43,63,65,38
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100301,6,21,55,9,0,605,0,222,155,63,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,132,642,509,43,62,65,38
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100302,6,20,54,18,0,614,0,221,152,61,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,132,642,510,43,62,64,38
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100303,5,20,53,26,0,622,0,218,150,60,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,131,642,511,43,61,64,38
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100304,5,20,53,35,0,631,0,216,147,58,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,130,642,511,42,61,63,38
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100305,5,19,52,43,0,639,0,213,144,57,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,130,642,512,42,60,63,38
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100306,5,19,51,51,0,647,0,210,140,55,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,129,642,512,42,60,62,37
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100307,5,19,51,59,0,655,0,206,137,54,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,129,642,513,42,60,62,37
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100308,5,18,50,66,0,662,0,203,134,52,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,128,642,514,41,59,62,37
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100309,4,18,50,74,0,670,0,200,131,51,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,128,642,514,41,59,61,37
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100310,4,18,49,81,0,677,0,197,129,49,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,127,642,515,41,59,61,37
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100311,4,18,48,88,0,684,0,194,126,48,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,127,642,515,41,59,61,36
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100312,4,18,48,95,0,691,0,191,124,47,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,127,642,516,41,58,61,36
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100313,4,17,47,101,0,697,0,188,121,46,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,126,642,516,41,58,61,36
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100314,5,17,47,107,0,703,0,185,119,45,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,126,643,516,41,58,61,36
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100315,4,17,47,113,0,709,0,182,117,44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,126,643,517,41,58,61,36
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100316,4,17,46,119,0,715,0,179,114,42,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,126,643,517,41,58,61,36
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100317,4,17,46,124,0,720,0,176,111,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,126,643,518,41,58,61,36
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100318,4,17,45,129,0,725,0,173,109,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,125,644,518,41,58,61,36
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100319,4,17,45,134,0,730,0,170,106,39,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,125,644,518,41,58,61,36
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100320,4,17,44,139,0,735,0,167,103,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,125,644,519,41,58,61,36
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100321,4,17,44,143,0,739,0,164,101,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,125,645,519,41,57,61,36
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100322,4,17,43,148,0,744,0,161,98,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,125,645,520,41,57,61,35
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100323,4,17,43,152,0,748,0,159,96,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,125,645,520,41,57,62,35
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100324,4,17,43,157,0,753,0,156,94,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,125,646,520,41,57,62,35
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100325,4,17,43,161,0,757,0,153,92,34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,125,646,521,41,57,62,35
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100326,4,16,42,165,0,761,0,150,90,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,126,647,521,41,57,62,35
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100327,4,16,41,169,0,765,0,147,87,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,126,647,522,41,56,62,35
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100328,4,16,41,173,0,769,0,144,85,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,126,648,522,41,56,61,35
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100329,4,16,40,177,0,773,0,141,82,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,126,649,523,41,56,61,35
