STATION,STATION_NAME,DATE,MTD-PRCP-NORMAL,YTD-PRCP-NORMAL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101001,12,2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,210,859,649,57,64,62,70
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101002,24,2284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,211,857,646,58,64,63,71
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101003,35,2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,212,855,643,59,65,63,72
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101004,45,2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,213,853,640,59,65,63,73
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101005,55,2315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,214,851,637,60,66,64,74
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101006,65,2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,214,849,634,60,66,64,75
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101007,74,2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,215,847,631,61,67,64,76
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101008,83,2343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,216,845,628,62,68,65,77
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101009,94,2354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,217,843,625,62,68,65,78
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101010,106,2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,218,841,623,63,69,65,79
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101011,118,2378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,219,839,620,63,70,65,79
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101012,131,2391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,220,837,617,64,71,66,80
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101013,145,2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,221,835,614,64,72,66,81
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101014,158,2418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,221,833,611,65,73,66,82
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101015,172,2432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,222,830,608,65,74,66,83
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101016,185,2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,223,828,605,65,75,67,84
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101017,198,2458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,223,826,603,66,76,67,85
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101018,210,2470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,224,824,600,66,77,68,85
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101019,224,2484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,224,821,597,67,78,69,86
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101020,238,2498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,225,819,594,67,78,69,86
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101021,253,2513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,225,816,591,68,79,70,87
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101022,268,2528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,226,814,588,68,80,70,87
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101023,283,2543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,226,811,585,68,81,71,88
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101024,295,2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,226,808,582,69,81,71,88
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101025,307,2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,226,805,579,69,82,72,88
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101026,319,2579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,226,802,576,69,83,73,88
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101027,331,2591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,226,799,573,70,83,73,89
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101028,342,2602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,227,796,569,70,84,73,89
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101029,353,2613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,226,793,566,71,84,74,89
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101030,364,2624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,226,789,563,71,85,74,90
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101031,375,2635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,226,786,559,71,85,75,90
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101101,9,2644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,226,782,556,72,86,75,91
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101102,18,2653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,226,779,553,72,86,76,91
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101103,27,2662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,226,775,549,73,87,76,92
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101104,37,2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,226,771,546,73,87,77,92
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101105,47,2682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,225,767,542,73,88,78,92
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101106,57,2692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,225,763,538,74,88,78,92
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101107,66,2701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,225,760,535,74,88,79,92
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101108,75,2710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,225,756,531,75,89,80,93
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101109,84,2719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,224,752,527,75,89,81,93
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101110,93,2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,224,747,523,76,89,81,93
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101111,101,2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,224,743,520,76,90,82,94
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101112,109,2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,224,739,516,77,90,83,94
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101113,117,2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,223,735,512,77,90,84,94
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101114,126,2761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,223,731,508,78,90,85,94
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101115,134,2769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,223,727,504,79,90,86,95
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101116,142,2777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,223,723,500,79,90,87,95
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101117,149,2784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,223,719,496,80,90,87,96
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101118,155,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,223,715,492,81,90,88,97
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101119,161,2796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,223,711,488,82,91,89,97
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101120,167,2802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,223,707,484,82,91,90,98
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101121,174,2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,223,704,481,83,92,91,99
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101122,180,2815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,223,700,477,83,92,91,99
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101123,186,2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,223,696,473,84,93,92,100
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101124,192,2827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,223,692,469,84,93,92,100
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101125,198,2833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,223,689,466,85,94,93,101
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101126,204,2839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,224,686,462,85,94,93,101
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101127,210,2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,224,682,458,85,94,94,101
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101128,216,2851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,224,679,455,85,95,94,101
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101129,222,2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,224,676,451,86,95,94,102
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101130,228,2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,225,673,448,85,96,94,101
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101201,9,2872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,225,670,445,85,96,95,101
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101202,18,2881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,225,667,442,85,96,95,101
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101203,25,2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,225,664,439,85,96,95,100
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101204,33,2896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,226,661,436,85,96,96,100
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101205,40,2903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,226,659,433,85,96,96,100
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101206,46,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,226,657,430,85,96,96,100
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101207,51,2914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,227,654,428,85,96,96,99
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101208,55,2918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,227,652,425,85,96,96,99
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101209,60,2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,227,650,423,85,96,96,98
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101210,66,2929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,227,648,421,85,96,97,98
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101211,71,2934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,228,646,419,84,96,97,98
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101212,77,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,228,644,417,84,96,97,97
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101213,83,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,228,643,415,84,96,97,97
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101214,89,2952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,228,641,413,84,97,98,97
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101215,95,2958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,228,640,412,84,97,98,96
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101216,101,2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,228,638,410,84,97,99,96
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101217,107,2970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,228,637,409,84,97,99,96
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101218,113,2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,228,636,408,84,98,99,95
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101219,118,2981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,228,635,407,84,98,99,95
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101220,123,2986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,228,634,406,84,98,99,95
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101221,129,2992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,228,633,405,84,98,100,95
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101222,135,2998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,228,632,404,84,98,100,95
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101223,140,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,228,631,403,85,98,100,95
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101224,146,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,227,630,403,85,98,101,95
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101225,151,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,227,630,403,85,98,101,96
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101226,157,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,227,629,402,85,98,101,96
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101227,162,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,227,629,402,86,98,102,96
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101228,168,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,226,628,402,86,98,102,96
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101229,174,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,226,628,402,86,98,103,96
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101230,181,3044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,226,628,402,86,99,103,96
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20101231,188,3051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,225,628,402,87,99,103,96
